Status,40080115
Voltage,0.39 (-1.89)
Supply,24.2V / 0.2A/44.6C / 3.8W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
390,119927,119407,-1190.99,-1200,0,-0.036,-0.151
391,127925,127406,-1198.29,-1200,-1,-0.032,-0.109
392,135926,135386,-1190.45,-1200,0,0.081,-0.192
393,143925,143406,-1197.95,-1200,-1,-0.005,-0.127
394,151926,151406,-1184.26,-1200,-1,-0.025,-0.151
395,159926,159426,-1175.01,-1200,-1,0.005,-0.191
396,167925,167426,-1189.95,-1200,-1,-0.005,-0.158
397,175925,175426,-1198.4,-1200,-2,0.001,-0.085
398,183582,183137,-1003.49,-1044.44,0,0.023,-0.163
399,188565,188375,-444.17,-498.01,0,-0.048,-0.139
400,189974,189961,-28.16,-46.2,5,-0.006,-0.064
401,189813,189859,144.33,101.3,3,0.003,0.22
402,187345,187600,657.78,611.28,1,0.019,0.126
403,181216,181646,1114.99,1111.66,-1,-0.053,0.088
404,173290,173749,1200.67,1200,-2,-0.013,0.244
405,165291,165730,1200.68,1200,-1,-0.054,0.084
406,157292,157730,1183.14,1200,-2,-0.022,0.143
407,149293,149731,1208.53,1200,-2,-0.03,0.157
408,141294,141732,1199.87,1200,-2,-0.012,0.239
409,133294,133732,1223.02,1200,-1,-0.007,0.104
410,125293,125712,1200.42,1200,-1,-0.116,0.121
411,117293,117712,1201.01,1200,-1,-0.063,0.126
412,109292,109711,1201.14,1200,-1,-0.059,0.116
413,101294,101711,1223.17,1200,-2,-0.047,0.143
414,93294,93692,1223.96,1200,-1,-0.034,0.134
415,85294,85692,1223.15,1200,-1,-0.07,0.134
416,77295,77693,1201.47,1200,-2,-0.016,0.209
417,69294,69713,1201.04,1200,-2,-0.072,0.195
418,61296,61674,1203.23,1200,-2,-0.033,0.155
419,53296,53674,1203.54,1200,-1,-0.075,0.169
420,45295,45674,1182.45,1200,-1,-0.093,0.13
421,37295,37674,1201.03,1200,-2,-0.048,0.161
422,29296,29674,1199.72,1200,-1,-0.097,0.105
423,21295,21654,1200.74,1200,-2,-0.064,0.121
