Status,40080111
Voltage,-0.02 (-0.14)
Supply,24.1V / 0.2A/37.1C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
364,180509,181702,1172.27,1109.29,-7,-0.061,0.155
365,172549,173789,1230.85,1200,-8,0.004,0.112
366,164549,165790,1227.22,1200,-7,-0.048,0.143
367,156549,157770,1213.75,1200,-8,0.012,0.134
368,148549,149771,1214.57,1200,-8,-0.028,0.161
369,140549,141772,1204.35,1200,-9,-0.043,0.108
370,132549,133792,1225.89,1200,-9,-0.023,0.142
371,124550,125772,1226.22,1200,-9,-0.048,0.12
372,116550,117772,1214.44,1200,-6,-0.009,0.177
373,108549,109771,1233.06,1200,-8,-0.035,0.153
374,100549,101771,1208.04,1200,-11,-0.025,0.154
375,92548,93752,1214.66,1200,-9,-0.014,0.171
376,84549,85752,1226.84,1200,-9,-0.04,0.167
377,76550,77733,1225.02,1200,-8,-0.063,0.146
378,68550,69733,1215.57,1200,-8,-0.044,0.122
379,60552,61734,1201.84,1200,-8,-0.03,0.127
380,52552,53734,1226.58,1200,-8,-0.022,0.158
381,44551,45714,1225.72,1200,-9,-0.066,0.134
382,36552,37714,1213.56,1200,-9,-0.01,0.131
383,28552,29714,1207.58,1200,-9,-0.064,0.113
384,20551,21734,1220.72,1200,-7,-0.057,0.194
385,12549,13714,1202.51,1200,-6,-0.038,0.156
386,5191,6101,929.85,996.38,1,-0.012,0.164
387,926,1295,363.69,435.16,2,0.017,0.156
388,1,15,0.17,24.63,5,0,0.101
389,3,0,0.55,0,-2,0.018,-0.06
390,3,0,-6.53,0,-3,-0.005,0.082
391,3,0,0.28,0,-3,0.009,0.034
392,1,0,0.66,0,-2,0.001,0.037
393,-1,0,-0.3,0,1,0.004,0.071
394,-3,0,0.25,0,3,-0.004,0
395,-3,0,5.11,0,3,0.026,-0.025
396,-3,0,0.27,0,3,-0.006,-0.058
397,-1,0,-0.29,0,1,0.015,-0.093
398,1,0,-1.02,0,-1,0.004,-0.027
399,3,0,0.36,0,-3,0.008,-0.016
400,3,0,-0.21,0,-3,0.025,0.042
401,3,0,-0.25,0,-3,0.005,0.041
402,1,0,0.66,0,-1,0.004,0.065
403,-1,0,7.24,0,1,-0.004,0.003
404,-3,0,0.1,0,3,0.037,-0.029
405,-4,0,-0.25,0,4,-0.02,-0.038
406,-3,0,-0.53,0,3,0.001,-0.086
407,0,0,-0.66,0,1,-0.019,-0.048
408,3,0,-0.3,0,-3,0.006,0.072
409,3,0,0.06,0,-3,0.003,0.09
410,3,0,-0.05,0,-3,-0.027,0.061
411,1,0,-0.12,0,-1,0.006,0.056
412,-2,0,0.31,0,2,-0.011,0.013
413,-3,0,0.59,0,4,0.032,-0.034
414,-3,0,0.24,0,3,0.018,-0.081
415,-2,0,-0.49,0,3,-0.012,-0.066
416,0,0,-0.61,0,0,0.009,-0.101
417,2,0,-0.11,0,-2,-0.026,-0.042
418,3,0,-0.81,0,-3,-0.014,0.038
419,3,0,0.14,0,-3,0.008,0.05
420,2,0,0,0,-3,-0.007,0.038
421,0,0,0.24,0,-1,-0.01,0.021
422,-2,0,0.32,0,2,0.004,0.026
423,-3,0,9.03,0,3,-0.011,-0.046
424,-3,0,-0.77,0,3,0.039,-0.094
425,-2,0,0.65,0,2,0.008,-0.078
426,0,0,-0.46,0,0,-0.005,-0.053
427,2,0,-4.47,0,-2,0.023,0.025
428,3,0,0.91,0,-3,0.018,0.042
429,3,0,0.84,0,-3,-0.003,0.078
430,2,0,-0.35,0,-2,0.016,0.073
431,0,0,0.24,0,0,0.011,0.05
432,-3,0,-0.11,0,2,0.038,0.018
433,-4,0,-0.6,0,3,-0.012,-0.009
434,-3,0,0.35,0,3,0.013,-0.086
435,-2,0,-7.71,0,2,0.036,-0.057
436,1,0,-0.1,0,-1,0.008,-0.076
437,3,0,-0.42,0,-3,-0.013,-0.065
438,3,0,-0.39,0,-3,0.001,0.073
439,3,0,0.44,0,-3,0.001,0.042
440,2,0,0.97,0,-2,0.008,0.013
441,-1,0,-0.06,0,1,0.034,0.082
442,-3,0,-0.1,0,3,0.02,-0.004
443,-3,0,9.06,0,3,0.017,-0.097
444,-3,0,0.27,0,3,-0.011,-0.048
445,-1,0,-0.97,0,1,0.011,-0.063
446,1,0,0.02,0,-1,-0.018,-0.036
447,3,0,-0.29,0,-3,0.024,0.008
448,3,0,0.36,0,-3,0.017,0.07
449,3,0,0.3,0,-3,0.015,0.044
450,1,0,-0.41,0,-1,-0.012,0.038
451,-2,0,0.06,0,1,-0.001,0.013
452,-3,0,3.39,0,3,0.007,-0.061
453,-3,0,0.7,0,3,-0.034,-0.089
454,-2,0,1.07,0,3,-0.003,-0.057
455,0,0,-0.49,0,1,0.028,-0.074
456,2,0,-0.1,0,-2,-0.021,-0.054
457,3,0,-0.77,0,-3,0.033,0.034
458,3,0,0.2,0,-3,-0.018,0.086
459,2,0,1.01,0,-3,0.011,0.039
460,0,0,-0.48,0,0,0.033,0.075
461,-2,0,0.05,0,2,-0.006,0.027
462,-3,0,3.48,0,3,0.011,-0.05
463,-3,0,-0.5,0,3,0.029,-0.046
464,-2,0,-0.25,0,2,-0.003,-0.108
465,0,0,0.47,0,0,0.027,-0.082
466,2,0,-9.45,0,-2,0.018,-0.01
467,4,0,0.78,0,-3,-0.02,-0.018
468,3,0,0.41,0,-3,-0.017,0.078
469,2,0,-0.47,0,-2,0.008,0.061
470,-1,0,-0.66,0,0,-0.007,0.013
471,-3,0,0.31,0,3,0.016,-0.018
472,-3,0,8.96,0,4,0.033,-0.022
473,-3,0,0.39,0,3,-0.003,-0.093
474,-1,0,0.04,0,2,0.001,-0.031
475,1,0,-0.35,0,-1,0.003,-0.117
476,3,0,0.07,0,-3,0.017,-0.004
477,3,0,0.15,0,-3,0.02,0.067
478,3,0,-0.51,0,-3,-0.008,0.062
479,1,0,0.36,0,-2,-0.008,0.032
480,-1,0,0.6,0,1,0.034,0.042
481,-3,0,-0.13,0,3,0.018,-0.004
482,-3,0,3.81,0,4,0.031,-0.043
483,-3,0,0,0,3,0.011,-0.077
484,-1,0,0,0,1,-0.02,-0.068
485,1,0,-0.18,0,-1,0.014,-0.009
486,3,0,-0.32,0,-3,0.024,-0.002
487,3,0,0.7,0,-3,0.016,0.084
488,3,0,-0.04,0,-3,0.009,0.06
489,1,0,0.55,0,-1,0.033,0.07
490,-1,0,0.4,0,1,-0.019,0.002
