Status,40080111
Voltage,0.05 (-1.78)
Supply,24.2V / 0.2A/44.1C / 3.9W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
403,-6,0,-53.79,0,-1,0.01,-0.363
404,5,0,-1.08,0,5,0.036,0.357
405,-5,0,18.16,0,-5,0.004,-0.203
406,-2,0,-41.36,0,7,0.02,0.024
407,6,0,76.36,0,-2,0.016,0.17
408,-7,0,2.01,0,-2,-0.019,-0.323
409,3,0,-21.5,0,7,0.026,0.24
410,-2,0,29.95,0,-7,-0.001,-0.139
411,-3,0,-73.56,0,5,0.058,0.024
412,8,0,33.97,0,-4,0.035,0.239
413,0,0,28.23,0,-7,-0.167,-0.257
414,-5,0,-61.18,0,5,0.027,0.022
415,6,0,-19.54,0,2,0.025,0.45
416,3,0,39.55,0,-6,0.112,-0.215
417,-7,0,4.13,0,0,0.039,-0.403
418,-3,0,-57.18,0,7,0.04,0.258
419,3,0,-3.65,0,-2,0.036,0.3
420,3,0,44.95,0,-7,0.009,-0.283
421,-4,0,5.68,0,4,0.008,-0.222
422,-6,0,-82.93,0,5,0.018,0.249
423,4,0,-17.66,0,-1,0.02,0.258
424,4,0,15.26,0,-7,0.021,-0.126
425,4,0,42.19,0,-3,-0.246,-0.274
426,4,0,50.38,0,-3,-0.014,-0.468
427,-5,0,13.25,0,4,-0.003,-0.169
428,-6,0,6.83,0,4,0.027,0.126
429,-5,0,-40.61,0,3,0.015,0.242
430,1,0,-47.4,0,-1,-0.011,0.357
431,2,0,-15.58,0,-3,0.062,-0.044
432,5,0,-14.21,0,-7,0.039,0.051
433,4,0,-17.55,0,-5,0.058,-0.123
434,3,0,-11.88,0,-4,0.063,-0.069
435,-5,0,-2.35,0,2,0.072,-0.172
436,37,0,-17.36,0,-27,0.009,-0.072
437,281,0,1.45,0,-279,0.001,-0.064
438,-17,0,0.54,0,17,-0.02,0.063
439,-17,0,1.19,0,17,-0.025,0.047
440,-17,0,-0.07,0,17,0.008,0.034
441,-17,0,0.91,0,17,0.012,0.02
442,-17,0,0.47,0,17,-0.008,0.053
443,-17,0,1.01,0,17,-0.04,-0.005
444,-17,0,0.04,0,17,-0.018,0.02
445,-17,0,0.83,0,17,-0.013,0.049
446,-17,0,0.08,0,17,-0.004,0.016
447,-17,0,0.47,0,17,0.024,0.039
448,-17,0,0.89,0,17,0,0.023
449,-17,0,0.53,0,17,0.007,0.046
450,-17,0,-0.76,0,17,0.028,0.039
451,-17,0,0.09,0,17,-0.015,0.023
452,-17,0,-1.16,0,17,-0.028,0.032
453,-17,0,-1.41,0,17,-0.035,0.029
454,-17,0,-0.5,0,17,-0.025,0.066
455,-17,0,-1.04,0,17,0.03,0.018
456,-17,0,1.07,0,17,0,0.018
457,-17,0,0.68,0,17,0.006,0.038
458,-17,0,-0.7,0,17,-0.009,0.033
459,-17,0,1.33,0,17,0.011,0.06
460,-17,0,0.11,0,17,0.008,0.025
461,-17,0,-0.7,0,17,0.029,0.023
462,-17,0,-0.15,0,17,0.019,0.036
463,-17,0,-0.54,0,17,0.02,0.011
464,-17,0,0.38,0,17,0.008,0.027
465,-17,0,-1.7,0,17,-0.02,0.03
466,-17,0,-0.84,0,17,0.014,0.016
467,-17,0,0.28,0,17,-0.01,0.025
468,-17,0,-0.34,0,17,0.017,0.037
469,-17,0,-1.19,0,17,0.003,0.021
470,-17,0,0.23,0,17,-0.016,-0.007
471,-17,0,-0.38,0,17,-0.03,0.024
472,-17,0,-0.46,0,17,0.02,0.028
473,-15,0,1.04,0,15,0.016,0.04
474,-15,0,0.87,0,15,-0.023,0.03
475,-15,0,-0.77,0,15,0.012,0.027
476,-15,0,0.36,0,15,0.045,0.021
477,-15,0,-0.22,0,15,0.017,0.003
478,-15,0,0.38,0,15,0.004,0.034
479,-15,0,0.35,0,15,0.023,0.022
480,-15,0,1.22,0,15,0.008,0.032
481,-15,0,0.18,0,15,0.006,0.011
482,-15,0,-0.44,0,15,0.013,0.006
483,-15,0,0.06,0,15,0.004,0.005
484,-15,0,-0.45,0,15,0.009,0.033
485,-15,0,-0.6,0,15,0.034,0.01
486,-15,0,0.04,0,15,-0.027,0.031
487,-15,0,-0.05,0,15,-0.007,0.043
488,-15,0,0.47,0,15,0.042,0.013
489,-15,0,-0.1,0,15,-0.01,0.031
490,-15,0,0.68,0,15,0.009,0.02
491,-15,0,-1.16,0,15,0.017,0.022
492,-15,0,0.32,0,15,-0.007,0.018
493,-15,0,-0.06,0,15,0.018,0.01
494,-15,0,0.45,0,15,-0.024,0.013
495,-15,0,0.2,0,15,-0.006,-0.001
496,-15,0,0.65,0,15,0.009,0.011
497,-15,0,0.19,0,15,0.018,0.009
498,-15,0,0.37,0,15,0.004,0.008
499,-15,0,-0.19,0,15,-0.019,0.024
500,-15,0,-1.32,0,15,0.025,-0.003
501,-15,0,-0.03,0,15,0.028,-0.01
502,-15,0,0.34,0,15,0.009,0.027
503,-15,0,0.11,0,15,0.04,0.039
504,-15,0,0.99,0,15,-0.014,-0.019
505,-15,0,0.33,0,15,0.001,0.05
506,-15,0,-0.07,0,15,-0.005,0.038
507,-15,0,-0.28,0,15,0.013,0.013
508,-15,0,-1.16,0,15,0.003,0.015
509,-15,0,0.33,0,15,0.034,0.036
510,-15,0,-1.42,0,15,0.008,0.032
511,-15,0,0.63,0,15,-0.016,0.027
512,-15,0,-1.11,0,15,0.034,0.024
513,-15,0,-0.12,0,15,0.02,0.055
514,-15,0,1.17,0,15,0.027,0.068
515,-15,0,-0.35,0,15,-0.028,0.027
