Status,40080111
Voltage,-0.13 (0.03)
Supply,24.2V / 0.2A/38.4C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
439,-4,0,0.12,0,4,0.006,-0.077
440,-2,0,-0.7,0,3,0.013,-0.065
441,0,0,-0.28,0,1,0.013,-0.025
442,3,0,3.98,0,-2,0.008,-0.064
443,4,0,1.43,0,-4,-0.023,0.023
444,3,0,-0.17,0,-3,0.026,0.115
445,2,0,0.53,0,-2,-0.027,0.075
446,0,0,4.76,0,0,0.016,0.054
447,-3,0,-0.07,0,2,-0.025,0.004
448,-4,0,0.03,0,4,-0.004,-0.069
449,-3,0,-0.35,0,3,0.004,-0.09
450,-1,0,0.42,0,2,-0.012,-0.065
451,1,0,0,0,-1,0.002,-0.049
452,3,0,0.17,0,-3,0.041,-0.047
453,4,0,7.19,0,-3,-0.014,0.068
454,3,0,-0.16,0,-3,-0.007,0.077
455,1,0,0.89,0,-1,0.016,0.074
456,-2,0,0.62,0,1,-0.009,0.019
457,-4,0,-8.52,0,3,-0.014,-0.043
458,-4,0,-2.04,0,4,0.02,-0.06
459,-2,0,-0.25,0,3,0,-0.069
460,0,0,0.48,0,1,-0.007,-0.072
461,2,0,-0.39,0,-2,0.023,-0.038
462,4,0,2.22,0,-3,0.001,0.025
463,3,0,-0.73,0,-3,-0.009,0.026
464,2,0,0.62,0,-2,0.008,0.091
465,0,0,0.18,0,0,-0.013,0.057
466,-2,0,5.06,0,2,-0.015,0.012
467,-4,0,0,0,3,0.01,-0.008
468,-3,0,0.41,0,3,0.02,-0.122
469,-2,0,-0.34,0,2,-0.009,-0.082
470,1,0,-1.57,0,0,0.011,-0.046
471,3,0,0.19,0,-3,0.02,-0.034
472,3,0,-0.55,0,-4,-0.011,0.036
473,3,0,0.48,0,-3,0.023,0.065
474,1,0,0.23,0,-2,0.003,0.036
475,-1,0,0.26,0,1,-0.011,0.042
476,-3,0,0.1,0,3,0.032,-0.013
477,-4,0,-0.58,0,4,0.015,-0.038
478,-3,0,0.2,0,3,-0.006,-0.094
479,-1,0,-1.11,0,1,-0.005,-0.127
480,2,0,-0.33,0,-2,-0.004,-0.087
481,3,0,-8.79,0,-3,-0.007,0.04
482,3,0,-0.45,0,-3,0.035,0.058
483,2,0,0.35,0,-3,0,0.036
484,0,0,-0.02,0,-1,-0.018,-0.007
485,-2,0,1.12,0,2,0.024,0.021
486,-4,0,-0.84,0,3,-0.004,-0.067
487,-3,0,0.02,0,3,0.013,-0.115
488,-2,0,-0.4,0,2,0.006,-0.082
489,1,0,-0.11,0,0,0.033,-0.042
